telNum,custId
932568898,221466219
932568899,221466220
932568900,221466221
932568901,221466222
932568902,221466223
932568903,221466224
932568904,221466225
932568905,221466226
932568906,221466227
932568907,221466228
932568908,221466229
932568909,221466230
932568910,221466231
932568911,221466232
932568912,221466233
932568913,221466234
932568914,221466235
932568915,221466236
932568916,221466237
932568917,221466238
932568918,221466239
932568919,221466240
932568920,221466241
932568921,221466242
932568922,221466243
932568923,221466244
932568924,221466245
932568925,221466246
932568926,221466247
932568927,221466248
932568928,221466249
932568929,221466250
932568930,221466251
932568931,221466252
932568932,221466253
932568933,221466254
932568934,221466255
932568935,221466256
932568936,221466257
932568937,221466258
932568938,221466259
932568939,221466260
932568940,221466261
932568941,221466262
932568942,221466263
932568943,221466264
932568944,221466265
932568945,221466266
932568946,221466267
932568947,221466268
932568948,221466269
932568949,221466270
932568950,221466271
932568951,221466272
932568952,221466273
932568953,221466274
932568954,221466275
932568955,221466276
932568956,221466277
932568957,221466278
932568958,221466279
932568959,221466280
932568960,221466281
932568961,221466282
932568962,221466283
932568963,221466284
932568964,221466285
932568965,221466286
932568966,221466287
932568967,221466288
932568968,221466289
932568969,221466290
932568970,221466291
932568971,221466292
932568972,221466293
932568973,221466294
932568974,221466295
932568975,221466296
932568976,221466297
932568977,221466298
932568978,221466299
932568979,221466300
932568980,221466301
932568981,221466302
932568982,221466303
932568983,221466304
932568984,221466305
932568985,221466306
932568986,221466307
932568987,221466308
932568988,221466309
932568989,221466310
932568990,221466311
932568991,221466312
932568992,221466313
932568993,221466314
932568994,221466315
932568995,221466316
932568996,221466317
932568997,221466318
932568998,221466319
932568999,221466320
932569000,221466321
932569001,221466322
932569002,221466323
932569003,221466324
932569004,221466325
932569005,221466326
932569006,221466327
932569007,221466328
932569008,221466329
932569009,221466330
932569010,221466331
932569011,221466332
932569012,221466333
932569013,221466334
932569014,221466335
932569015,221466336
932569016,221466337
932569017,221466338
932569018,221466339
932569019,221466340
932569020,221466341
932569021,221466342
932569022,221466343
932569023,221466344
932569024,221466345
932569025,221466346
932569026,221466347
932569027,221466348
932569028,221466349
932569029,221466350
932569030,221466351
932569031,221466352
932569032,221466353
932569033,221466354
932569034,221466355
932569035,221466356
932569036,221466357
932569037,221466358
932569038,221466359
932569039,221466360
932569040,221466361
932569041,221466362
932569042,221466363
932569043,221466364
932569044,221466365
932569045,221466366
932569046,221466367
932569047,221466368
932569048,221466369
932569049,221466370
932569050,221466371
932569051,221466372
932569052,221466373
932569053,221466374
932569054,221466375
932569055,221466376
932569056,221466377
932569057,221466378
932569058,221466379
932569059,221466380
932569060,221466381
932569061,221466382
932569062,221466383
932569063,221466384
932569064,221466385
932569065,221466386
932569066,221466387
932569067,221466388
932569068,221466389
932569069,221466390
932569070,221466391
932569071,221466392
932569072,221466393
932569073,221466394
932569074,221466395
932569075,221466396
932569076,221466397
932569077,221466398
932569078,221466399
932569079,221466400
932569080,221466401
932569081,221466402
932569082,221466403
932569083,221466404
932569084,221466405
932569085,221466406
932569086,221466407
932569087,221466408
932569088,221466409
932569089,221466410
932569090,221466411
932569091,221466412
932569092,221466413
932569093,221466414
932569094,221466415
932569095,221466416
932569096,221466417
932569097,221466418
932569098,221466419
932569099,221466420
932569100,221466421
932569101,221466422
932569102,221466423
932569103,221466424
932569104,221466425
932569105,221466426
932569106,221466427
932569107,221466428
932569108,221466429
932569109,221466430
932569110,221466431
932569111,221466432
932569112,221466433
932569113,221466434
932569114,221466435
932569115,221466436
932569116,221466437
932569117,221466438
932569118,221466439
932569119,221466440
932569120,221466441
932569121,221466442
932569122,221466443
932569123,221466444
932569124,221466445
932569125,221466446
932569126,221466447
932569127,221466448
932569128,221466449
932569129,221466450
932569130,221466451
932569131,221466452
932569132,221466453
932569133,221466454
932569134,221466455
932569135,221466456
932569136,221466457
932569137,221466458
932569138,221466459
932569139,221466460
932569140,221466461
932569141,221466462
932569142,221466463
932569143,221466464
932569144,221466465
932569145,221466466
932569146,221466467
932569147,221466468
932569148,221466469
932569149,221466470
932569150,221466471
932569151,221466472
932569152,221466473
932569153,221466474
932569154,221466475
932569155,221466476
932569156,221466477
932569157,221466478
932569158,221466479
932569159,221466480
932569160,221466481
932569161,221466482
932569162,221466483
932569163,221466484
932569164,221466485
932569165,221466486
932569166,221466487
932569167,221466488
932569168,221466489
932569169,221466490
932569170,221466491
932569171,221466492
932569172,221466493
932569173,221466494
932569174,221466495
932569175,221466496
932569176,221466497
932569177,221466498
932569178,221466499
932569179,221466500
932569180,221466501
932569181,221466502
932569182,221466503
932569183,221466504
932569184,221466505
932569185,221466506
932569186,221466507
932569187,221466508
932569188,221466509
932569189,221466510
932569190,221466511
932569191,221466512
932569192,221466513
932569193,221466514
932569194,221466515
932569195,221466516
932569196,221466517
932569197,221466518
932569198,221466519
932569199,221466520
932569200,221466521
932569201,221466522
932569202,221466523
932569203,221466524
932569204,221466525
932569205,221466526
932569206,221466527
932569207,221466528
932569208,221466529
932569209,221466530
932569210,221466531
932569211,221466532
932569212,221466533
932569213,221466534
932569214,221466535
932569215,221466536
932569216,221466537
932569217,221466538
932569218,221466539
932569219,221466540
932569220,221466541
932569221,221466542
932569222,221466543
932569223,221466544
932569224,221466545
932569225,221466546
932569226,221466547
932569227,221466548
932569228,221466549
932569229,221466550
932569230,221466551
932569231,221466552
932569232,221466553
932569233,221466554
932569234,221466555
932569235,221466556
932569236,221466557
932569237,221466558
932569238,221466559
932569239,221466560
932569240,221466561
932569241,221466562
932569242,221466563
932569243,221466564
932569244,221466565
932569245,221466566
932569246,221466567
932569247,221466568
932569248,221466569
932569249,221466570
932569250,221466571
932569251,221466572
932569252,221466573
932569253,221466574
932569254,221466575
932569255,221466576
932569256,221466577
932569257,221466578
932569258,221466579
932569259,221466580
932569260,221466581
932569261,221466582
932569262,221466583
932569263,221466584
932569264,221466585
932569265,221466586
932569266,221466587
932569267,221466588
932569268,221466589
932569269,221466590
932569270,221466591
932569271,221466592
932569272,221466593
932569273,221466594
932569274,221466595
932569275,221466596
932569276,221466597
932569277,221466598
932569278,221466599
932569279,221466600
932569280,221466601
932569281,221466602
932569282,221466603
932569283,221466604
932569284,221466605
932569285,221466606
932569286,221466607
932569287,221466608
932569288,221466609
932569289,221466610
932569290,221466611
932569291,221466612
932569292,221466613
932569293,221466614
932569294,221466615
932569295,221466616
932569296,221466617
932569297,221466618
932569298,221466619
932569299,221466620
932569300,221466621
932569301,221466622
932569302,221466623
932569303,221466624
932569304,221466625
932569305,221466626
932569306,221466627
932569307,221466628
932569308,221466629
932569309,221466630
932569310,221466631
932569311,221466632
932569312,221466633
932569313,221466634
932569314,221466635
932569315,221466636
932569316,221466637
932569317,221466638
932569318,221466639
932569319,221466640
932569320,221466641
932569321,221466642
932569322,221466643
932569323,221466644
932569324,221466645
932569325,221466646
932569326,221466647
932569327,221466648
932569328,221466649
932569329,221466650
932569330,221466651
932569331,221466652
932569332,221466653
932569333,221466654
932569334,221466655
932569335,221466656
932569336,221466657
932569337,221466658
932569338,221466659
932569339,221466660
932569340,221466661
932569341,221466662
932569342,221466663
932569343,221466664
932569344,221466665
932569345,221466666
932569346,221466667
932569347,221466668
932569348,221466669
932569349,221466670
932569350,221466671
932569351,221466672
932569352,221466673
932569353,221466674
932569354,221466675
932569355,221466676
932569356,221466677
932569357,221466678
932569358,221466679
932569359,221466680
932569360,221466681
932569361,221466682
932569362,221466683
932569363,221466684
932569364,221466685
932569365,221466686
932569366,221466687
932569367,221466688
932569368,221466689
932569369,221466690
932569370,221466691
932569371,221466692
932569372,221466693
932569373,221466694
932569374,221466695
932569375,221466696
932569376,221466697
932569377,221466698
932569378,221466699
932569379,221466700
932569380,221466701
932569381,221466702
932569382,221466703
932569383,221466704
932569384,221466705
932569385,221466706
932569386,221466707
932569387,221466708
932569388,221466709
932569389,221466710
932569390,221466711
932569391,221466712
932569392,221466713
932569393,221466714
932569394,221466715
932569395,221466716
932569396,221466717
932569397,221466718
932569398,221466719
932569399,221466720
932569400,221466721
932569401,221466722
932569402,221466723
932569403,221466724
932569404,221466725
932569405,221466726
932569406,221466727
932569407,221466728
932569408,221466729
932569409,221466730
932569410,221466731
932569411,221466732
932569412,221466733
932569413,221466734
932569414,221466735
932569415,221466736
932569416,221466737
932569417,221466738
932569418,221466739
932569419,221466740
932569420,221466741
932569421,221466742
932569422,221466743
932569423,221466744
932569424,221466745
932569425,221466746
932569426,221466747
932569427,221466748
932569428,221466749
932569429,221466750
932569430,221466751
932569431,221466752
932569432,221466753
932569433,221466754
932569434,221466755
932569435,221466756
932569436,221466757
932569437,221466758
932569438,221466759
932569439,221466760
932569440,221466761
932569441,221466762
932569442,221466763
932569443,221466764
932569444,221466765
932569445,221466766
932569446,221466767
932569447,221466768
932569448,221466769
932569449,221466770
932569450,221466771
932569451,221466772
932569452,221466773
932569453,221466774
932569454,221466775
932569455,221466776
932569456,221466777
932569457,221466778
932569458,221466779
932569459,221466780
932569460,221466781
932569461,221466782
932569462,221466783
932569463,221466784
932569464,221466785
932569465,221466786
932569466,221466787
932569467,221466788
932569468,221466789
932569469,221466790
932569470,221466791
932569471,221466792
932569472,221466793
932569473,221466794
932569474,221466795
932569475,221466796
932569476,221466797
932569477,221466798
932569478,221466799
932569479,221466800
932569480,221466801
932569481,221466802
932569482,221466803
932569483,221466804
932569484,221466805
932569485,221466806
932569486,221466807
932569487,221466808
932569488,221466809
932569489,221466810
932569490,221466811
932569491,221466812
932569492,221466813
932569493,221466814
932569494,221466815
932569495,221466816
932569496,221466817
932569497,221466818
932569498,221466819
932569499,221466820
932569500,221466821
932569501,221466822
932569502,221466823
932569503,221466824
932569504,221466825
932569505,221466826
932569506,221466827
932569507,221466828
932569508,221466829
932569509,221466830
932569510,221466831
932569511,221466832
932569512,221466833
932569513,221466834
932569514,221466835
932569515,221466836
932569516,221466837
932569517,221466838
932569518,221466839
932569519,221466840
932569520,221466841
932569521,221466842
932569522,221466843
932569523,221466844
932569524,221466845
932569525,221466846
932569526,221466847
932569527,221466848
932569528,221466849
932569529,221466850
932569530,221466851
932569531,221466852
932569532,221466853
932569533,221466854
932569534,221466855
932569535,221466856
932569536,221466857
932569537,221466858
932569538,221466859
932569539,221466860
932569540,221466861
932569541,221466862
932569542,221466863
932569543,221466864
932569544,221466865
932569545,221466866
932569546,221466867
932569547,221466868
932569548,221466869
932569549,221466870
932569550,221466871
932569551,221466872
932569552,221466873
932569553,221466874
932569554,221466875
932569555,221466876
932569556,221466877
932569557,221466878
932569558,221466879
932569559,221466880
932569560,221466881
932569561,221466882
932569562,221466883
932569563,221466884
932569564,221466885
932569565,221466886
932569566,221466887
932569567,221466888
932569568,221466889
932569569,221466890
932569570,221466891
932569571,221466892
932569572,221466893
932569573,221466894
932569574,221466895
932569575,221466896
932569576,221466897
932569577,221466898
932569578,221466899
932569579,221466900
932569580,221466901
932569581,221466902
932569582,221466903
932569583,221466904
932569584,221466905
932569585,221466906
932569586,221466907
932569587,221466908
932569588,221466909
932569589,221466910
932569590,221466911
932569591,221466912
932569592,221466913
932569593,221466914
932569594,221466915
932569595,221466916
932569596,221466917
932569597,221466918
932569598,221466919
932569599,221466920
932569600,221466921
932569601,221466922
932569602,221466923
932569603,221466924
932569604,221466925
932569605,221466926
932569606,221466927
932569607,221466928
932569608,221466929
932569609,221466930
932569610,221466931
932569611,221466932
932569612,221466933
932569613,221466934
932569614,221466935
932569615,221466936
932569616,221466937
932569617,221466938
932569618,221466939
932569619,221466940
932569620,221466941
932569621,221466942
932569622,221466943
932569623,221466944
932569624,221466945
932569625,221466946
932569626,221466947
932569627,221466948
932569628,221466949
932569629,221466950
932569630,221466951
932569631,221466952
932569632,221466953
932569633,221466954
932569634,221466955
932569635,221466956
932569636,221466957
932569637,221466958
932569638,221466959
932569639,221466960
932569640,221466961
932569641,221466962
932569642,221466963
932569643,221466964
932569644,221466965
932569645,221466966
932569646,221466967
932569647,221466968
932569648,221466969
932569649,221466970
932569650,221466971
932569651,221466972
932569652,221466973
932569653,221466974
932569654,221466975
932569655,221466976
932569656,221466977
932569657,221466978
932569658,221466979
932569659,221466980
932569660,221466981
932569661,221466982
932569662,221466983
932569663,221466984
932569664,221466985
932569665,221466986
932569666,221466987
932569667,221466988
932569668,221466989
932569669,221466990
932569670,221466991
932569671,221466992
932569672,221466993
932569673,221466994
932569674,221466995
932569675,221466996
932569676,221466997
932569677,221466998
932569678,221466999
932569679,221467000
932569680,221467001
932569681,221467002
932569682,221467003
932569683,221467004
932569684,221467005
932569685,221467006
932569686,221467007
932569687,221467008
932569688,221467009
932569689,221467010
932569690,221467011
932569691,221467012
932569692,221467013
932569693,221467014
932569694,221467015
932569695,221467016
932569696,221467017
932569697,221467018
932569698,221467019
932569699,221467020
932569700,221467021
932569701,221467022
932569702,221467023
932569703,221467024
932569704,221467025
932569705,221467026
932569706,221467027
932569707,221467028
932569708,221467029
932569709,221467030
932569710,221467031
932569711,221467032
932569712,221467033
932569713,221467034
932569714,221467035
932569715,221467036
932569716,221467037
932569717,221467038
932569718,221467039
932569719,221467040
932569720,221467041
932569721,221467042
932569722,221467043
932569723,221467044
932569724,221467045
932569725,221467046
932569726,221467047
932569727,221467048
932569728,221467049
932569729,221467050
932569730,221467051
932569731,221467052
932569732,221467053
932569733,221467054
932569734,221467055
932569735,221467056
932569736,221467057
932569737,221467058
932569738,221467059
932569739,221467060
932569740,221467061
932569741,221467062
932569742,221467063
932569743,221467064
932569744,221467065
932569745,221467066
932569746,221467067
932569747,221467068
932569748,221467069
932569749,221467070
932569750,221467071
932569751,221467072
932569752,221467073
932569753,221467074
932569754,221467075
932569755,221467076
932569756,221467077
932569757,221467078
932569758,221467079
932569759,221467080
932569760,221467081
932569761,221467082
932569762,221467083
932569763,221467084
932569764,221467085
932569765,221467086
932569766,221467087
932569767,221467088
932569768,221467089
932569769,221467090
932569770,221467091
932569771,221467092
932569772,221467093
932569773,221467094
932569774,221467095
932569775,221467096
932569776,221467097
932569777,221467098
932569778,221467099
932569779,221467100
932569780,221467101
932569781,221467102
932569782,221467103
932569783,221467104
932569784,221467105
932569785,221467106
932569786,221467107
932569787,221467108
932569788,221467109
932569789,221467110
932569790,221467111
932569791,221467112
932569792,221467113
932569793,221467114
932569794,221467115
932569795,221467116
932569796,221467117
932569797,221467118
932569798,221467119
932569799,221467120
932569800,221467121
932569801,221467122
932569802,221467123
932569803,221467124
932569804,221467125
932569805,221467126
932569806,221467127
932569807,221467128
932569808,221467129
932569809,221467130
932569810,221467131
932569811,221467132
932569812,221467133
932569813,221467134
932569814,221467135
932569815,221467136
932569816,221467137
932569817,221467138
932569818,221467139
932569819,221467140
932569820,221467141
932569821,221467142
932569822,221467143
932569823,221467144
932569824,221467145
932569825,221467146
932569826,221467147
932569827,221467148
932569828,221467149
932569829,221467150
932569830,221467151
932569831,221467152
932569832,221467153
932569833,221467154
932569834,221467155
932569835,221467156
932569836,221467157
932569837,221467158
932569838,221467159
932569839,221467160
932569840,221467161
932569841,221467162
932569842,221467163
932569843,221467164
932569844,221467165
932569845,221467166
932569846,221467167
932569847,221467168
932569848,221467169
932569849,221467170
932569850,221467171
932569851,221467172
932569852,221467173
932569853,221467174
932569854,221467175
932569855,221467176
932569856,221467177
932569857,221467178
932569858,221467179
932569859,221467180
932569860,221467181
932569861,221467182
932569862,221467183
932569863,221467184
932569864,221467185
932569865,221467186
932569866,221467187
932569867,221467188
932569868,221467189
932569869,221467190
932569870,221467191
932569871,221467192
932569872,221467193
932569873,221467194
932569874,221467195
932569875,221467196
932569876,221467197
932569877,221467198
932569878,221467199
932569879,221467200
932569880,221467201
932569881,221467202
932569882,221467203
932569883,221467204
932569884,221467205
932569885,221467206
932569886,221467207
932569887,221467208
932569888,221467209
932569889,221467210
932569890,221467211
932569891,221467212
932569892,221467213
932569893,221467214
932569894,221467215
932569895,221467216
932569896,221467217
932569897,221467218
932569898,221467219
932569899,221467220
932569900,221467221
932569901,221467222
932569902,221467223
932569903,221467224
932569904,221467225
932569905,221467226
932569906,221467227
932569907,221467228
932569908,221467229
932569909,221467230
932569910,221467231
932569911,221467232
932569912,221467233
932569913,221467234
932569914,221467235
932569915,221467236
932569916,221467237
932569917,221467238
932569918,221467239
932569919,221467240
932569920,221467241
932569921,221467242
932569922,221467243
932569923,221467244
932569924,221467245
932569925,221467246
932569926,221467247
932569927,221467248
932569928,221467249
932569929,221467250
932569930,221467251
932569931,221467252
932569932,221467253
932569933,221467254
932569934,221467255
932569935,221467256
932569936,221467257
932569937,221467258
932569938,221467259
932569939,221467260
932569940,221467261
932569941,221467262
932569942,221467263
932569943,221467264
932569944,221467265
932569945,221467266
932569946,221467267
932569947,221467268
932569948,221467269
932569949,221467270
932569950,221467271
932569951,221467272
932569952,221467273
932569953,221467274
932569954,221467275
932569955,221467276
932569956,221467277
932569957,221467278
932569958,221467279
932569959,221467280
932569960,221467281
932569961,221467282
932569962,221467283
932569963,221467284
932569964,221467285
932569965,221467286
932569966,221467287
932569967,221467288
932569968,221467289
932569969,221467290
932569970,221467291
932569971,221467292
932569972,221467293
932569973,221467294
932569974,221467295
932569975,221467296
932569976,221467297
932569977,221467298
932569978,221467299
932569979,221467300
932569980,221467301
932569981,221467302
932569982,221467303
932569983,221467304
932569984,221467305
932569985,221467306
932569986,221467307
932569987,221467308
932569988,221467309
932569989,221467310
932569990,221467311
932569991,221467312
932569992,221467313
932569993,221467314
932569994,221467315
932569995,221467316
932569996,221467317
932569997,221467318
932569998,221467319
932569999,221467320
932570000,221467321
932570001,221467322
932570002,221467323
932570003,221467324
932570004,221467325
932570005,221467326
932570006,221467327
932570007,221467328
932570008,221467329
932570009,221467330
932570010,221467331
932570011,221467332
932570012,221467333
932570013,221467334
932570014,221467335
932570015,221467336
932570016,221467337
932570017,221467338
932570018,221467339
932570019,221467340
932570020,221467341
932570021,221467342
932570022,221467343
932570023,221467344
932570024,221467345
932570025,221467346
932570026,221467347
932570027,221467348
932570028,221467349
932570029,221467350
932570030,221467351
932570031,221467352
932570032,221467353
932570033,221467354
932570034,221467355
932570035,221467356
932570036,221467357
932570037,221467358
932570038,221467359
932570039,221467360
932570040,221467361
932570041,221467362
932570042,221467363
932570043,221467364
932570044,221467365
932570045,221467366
932570046,221467367
932570047,221467368
932570048,221467369
932570049,221467370
932570050,221467371
932570051,221467372
932570052,221467373
932570053,221467374
932570054,221467375
932570055,221467376
932570056,221467377
932570057,221467378
932570058,221467379
932570059,221467380
932570060,221467381
932570061,221467382
932570062,221467383
932570063,221467384
932570064,221467385
932570065,221467386
932570066,221467387
932570067,221467388
932570068,221467389
932570069,221467390
932570070,221467391
932570071,221467392
932570072,221467393
932570073,221467394
932570074,221467395
932570075,221467396
932570076,221467397
932570077,221467398
932570078,221467399
932570079,221467400
932570080,221467401
932570081,221467402
932570082,221467403
932570083,221467404
932570084,221467405
932570085,221467406
932570086,221467407
932570087,221467408
932570088,221467409
932570089,221467410
932570090,221467411
932570091,221467412
932570092,221467413
932570093,221467414
932570094,221467415
932570095,221467416
932570096,221467417
932570097,221467418
932570098,221467419
932570099,221467420
932570100,221467421
932570101,221467422
932570102,221467423
932570103,221467424
932570104,221467425
932570105,221467426
932570106,221467427
932570107,221467428
932570108,221467429
932570109,221467430
932570110,221467431
932570111,221467432
932570112,221467433
932570113,221467434
932570114,221467435
932570115,221467436
932570116,221467437
932570117,221467438
932570118,221467439
932570119,221467440
932570120,221467441
932570121,221467442
932570122,221467443
932570123,221467444
932570124,221467445
932570125,221467446
932570126,221467447
932570127,221467448
932570128,221467449
932570129,221467450
932570130,221467451
932570131,221467452
932570132,221467453
932570133,221467454
932570134,221467455
932570135,221467456
932570136,221467457
932570137,221467458
932570138,221467459
932570139,221467460
932570140,221467461
932570141,221467462
932570142,221467463
932570143,221467464
932570144,221467465
932570145,221467466
932570146,221467467
932570147,221467468
932570148,221467469
932570149,221467470
932570150,221467471
932570151,221467472
932570152,221467473
932570153,221467474
932570154,221467475
932570155,221467476
932570156,221467477
932570157,221467478
932570158,221467479
932570159,221467480
932570160,221467481
932570161,221467482
932570162,221467483
932570163,221467484
932570164,221467485
932570165,221467486
932570166,221467487
932570167,221467488
932570168,221467489
932570169,221467490
932570170,221467491
932570171,221467492
932570172,221467493
932570173,221467494
932570174,221467495
932570175,221467496
932570176,221467497
932570177,221467498
932570178,221467499
932570179,221467500
932570180,221467501
932570181,221467502
932570182,221467503
932570183,221467504
932570184,221467505
932570185,221467506
932570186,221467507
932570187,221467508
932570188,221467509
932570189,221467510
932570190,221467511
932570191,221467512
932570192,221467513
932570193,221467514
932570194,221467515
932570195,221467516
932570196,221467517
932570197,221467518
932570198,221467519
932570199,221467520
932570200,221467521
932570201,221467522
932570202,221467523
932570203,221467524
932570204,221467525
932570205,221467526
932570206,221467527
932570207,221467528
932570208,221467529
932570209,221467530
932570210,221467531
932570211,221467532
932570212,221467533
932570213,221467534
932570214,221467535
932570215,221467536
932570216,221467537
932570217,221467538
932570218,221467539
932570219,221467540
932570220,221467541
932570221,221467542
932570222,221467543
932570223,221467544
932570224,221467545
932570225,221467546
932570226,221467547
932570227,221467548
932570228,221467549
932570229,221467550
932570230,221467551
932570231,221467552
932570232,221467553
932570233,221467554
932570234,221467555
932570235,221467556
932570236,221467557
932570237,221467558
932570238,221467559
932570239,221467560
932570240,221467561
932570241,221467562
932570242,221467563
932570243,221467564
932570244,221467565
932570245,221467566
932570246,221467567
932570247,221467568
932570248,221467569
932570249,221467570
932570250,221467571
932570251,221467572
932570252,221467573
932570253,221467574
932570254,221467575
932570255,221467576
932570256,221467577
932570257,221467578
932570258,221467579
932570259,221467580
932570260,221467581
932570261,221467582
932570262,221467583
932570263,221467584
932570264,221467585
932570265,221467586
932570266,221467587
932570267,221467588
932570268,221467589
932570269,221467590
932570270,221467591
932570271,221467592
932570272,221467593
932570273,221467594
932570274,221467595
932570275,221467596
932570276,221467597
932570277,221467598
932570278,221467599
932570279,221467600
932570280,221467601
932570281,221467602
932570282,221467603
932570283,221467604
932570284,221467605
932570285,221467606
932570286,221467607
932570287,221467608
932570288,221467609
932570289,221467610
932570290,221467611
932570291,221467612
932570292,221467613
932570293,221467614
932570294,221467615
932570295,221467616
932570296,221467617
932570297,221467618
932570298,221467619
932570299,221467620
932570300,221467621
932570301,221467622
932570302,221467623
932570303,221467624
932570304,221467625
932570305,221467626
932570306,221467627
932570307,221467628
932570308,221467629
932570309,221467630
932570310,221467631
932570311,221467632
932570312,221467633
932570313,221467634
932570314,221467635
932570315,221467636
932570316,221467637
932570317,221467638
932570318,221467639
932570319,221467640
932570320,221467641
932570321,221467642
932570322,221467643
932570323,221467644
932570324,221467645
932570325,221467646
932570326,221467647
932570327,221467648
932570328,221467649
932570329,221467650
932570330,221467651
932570331,221467652
932570332,221467653
932570333,221467654
932570334,221467655
932570335,221467656
932570336,221467657
932570337,221467658
932570338,221467659
932570339,221467660
932570340,221467661
932570341,221467662
932570342,221467663
932570343,221467664
932570344,221467665
932570345,221467666
932570346,221467667
932570347,221467668
932570348,221467669
932570349,221467670
932570350,221467671
932570351,221467672
932570352,221467673
932570353,221467674
932570354,221467675
932570355,221467676
932570356,221467677
932570357,221467678
932570358,221467679
932570359,221467680
932570360,221467681
932570361,221467682
932570362,221467683
932570363,221467684
932570364,221467685
932570365,221467686
932570366,221467687
932570367,221467688
932570368,221467689
932570369,221467690
932570370,221467691
932570371,221467692
932570372,221467693
932570373,221467694
932570374,221467695
932570375,221467696
932570376,221467697
932570377,221467698
932570378,221467699
932570379,221467700
932570380,221467701
932570381,221467702
932570382,221467703
932570383,221467704
932570384,221467705
932570385,221467706
932570386,221467707
932570387,221467708
932570388,221467709
932570389,221467710
932570390,221467711
932570391,221467712
932570392,221467713
932570393,221467714
932570394,221467715
932570395,221467716
932570396,221467717
932570397,221467718
932570398,221467719
932570399,221467720
932570400,221467721
932570401,221467722
932570402,221467723
932570403,221467724
932570404,221467725
932570405,221467726
932570406,221467727
932570407,221467728
932570408,221467729
932570409,221467730
932570410,221467731
932570411,221467732
932570412,221467733
932570413,221467734
932570414,221467735
932570415,221467736
932570416,221467737
932570417,221467738
932570418,221467739
932570419,221467740
932570420,221467741
932570421,221467742
932570422,221467743
932570423,221467744
932570424,221467745
932570425,221467746
932570426,221467747
932570427,221467748
932570428,221467749
932570429,221467750
932570430,221467751
932570431,221467752
932570432,221467753
932570433,221467754
932570434,221467755
932570435,221467756
932570436,221467757
932570437,221467758
932570438,221467759
932570439,221467760
932570440,221467761
932570441,221467762
932570442,221467763
932570443,221467764
932570444,221467765
932570445,221467766
932570446,221467767
932570447,221467768
932570448,221467769
932570449,221467770
932570450,221467771
932570451,221467772
932570452,221467773
932570453,221467774
932570454,221467775
932570455,221467776
932570456,221467777
932570457,221467778
932570458,221467779
932570459,221467780
932570460,221467781
932570461,221467782
932570462,221467783
932570463,221467784
932570464,221467785
932570465,221467786
932570466,221467787
932570467,221467788
932570468,221467789
932570469,221467790
932570470,221467791
932570471,221467792
932570472,221467793
932570473,221467794
932570474,221467795
932570475,221467796
932570476,221467797
932570477,221467798
932570478,221467799
932570479,221467800
932570480,221467801
932570481,221467802
932570482,221467803
932570483,221467804
932570484,221467805
932570485,221467806
932570486,221467807
932570487,221467808
932570488,221467809
932570489,221467810
932570490,221467811
932570491,221467812
932570492,221467813
932570493,221467814
932570494,221467815
932570495,221467816
932570496,221467817
932570497,221467818
932570498,221467819
932570499,221467820
932570500,221467821
932570501,221467822
932570502,221467823
932570503,221467824
932570504,221467825
932570505,221467826
932570506,221467827
932570507,221467828
932570508,221467829
932570509,221467830
932570510,221467831
932570511,221467832
932570512,221467833
932570513,221467834
932570514,221467835
932570515,221467836
932570516,221467837
932570517,221467838
932570518,221467839
932570519,221467840
932570520,221467841
932570521,221467842
932570522,221467843
932570523,221467844
932570524,221467845
932570525,221467846
932570526,221467847
932570527,221467848
932570528,221467849
932570529,221467850
932570530,221467851
932570531,221467852
932570532,221467853
932570533,221467854
932570534,221467855
932570535,221467856
932570536,221467857
932570537,221467858
932570538,221467859
932570539,221467860
932570540,221467861
932570541,221467862
932570542,221467863
932570543,221467864
932570544,221467865
932570545,221467866
932570546,221467867
932570547,221467868
932570548,221467869
932570549,221467870
932570550,221467871
932570551,221467872
932570552,221467873
932570553,221467874
932570554,221467875
932570555,221467876
932570556,221467877
932570557,221467878
932570558,221467879
932570559,221467880
932570560,221467881
932570561,221467882
932570562,221467883
932570563,221467884
932570564,221467885
932570565,221467886
932570566,221467887
932570567,221467888
932570568,221467889
932570569,221467890
932570570,221467891
932570571,221467892
932570572,221467893
932570573,221467894
932570574,221467895
932570575,221467896
932570576,221467897
932570577,221467898
932570578,221467899
932570579,221467900
932570580,221467901
932570581,221467902
932570582,221467903
932570583,221467904
932570584,221467905
932570585,221467906
932570586,221467907
932570587,221467908
932570588,221467909
932570589,221467910
932570590,221467911
932570591,221467912
932570592,221467913
932570593,221467914
932570594,221467915
932570595,221467916
932570596,221467917
932570597,221467918
932570598,221467919
932570599,221467920
932570600,221467921
932570601,221467922
932570602,221467923
932570603,221467924
932570604,221467925
932570605,221467926
932570606,221467927
932570607,221467928
932570608,221467929
932570609,221467930
932570610,221467931
932570611,221467932
932570612,221467933
932570613,221467934
932570614,221467935
932570615,221467936
932570616,221467937
932570617,221467938
932570618,221467939
932570619,221467940
932570620,221467941
932570621,221467942
932570622,221467943
932570623,221467944
932570624,221467945
932570625,221467946
932570626,221467947
932570627,221467948
932570628,221467949
932570629,221467950
932570630,221467951
932570631,221467952
932570632,221467953
932570633,221467954
932570634,221467955
932570635,221467956
932570636,221467957
932570637,221467958
932570638,221467959
932570639,221467960
932570640,221467961
932570641,221467962
932570642,221467963
932570643,221467964
932570644,221467965
932570645,221467966
932570646,221467967
