telNum,custId
932568073,221465394
932568074,221465395
932568075,221465396
932568076,221465397
932568077,221465398
932568078,221465399
932568079,221465400
932568080,221465401
932568081,221465402
932568082,221465403
932568083,221465404
932568084,221465405
932568085,221465406
932568086,221465407
932568087,221465408
932568088,221465409
932568089,221465410
932568090,221465411
932568091,221465412
932568092,221465413
932568093,221465414
932568094,221465415
932568095,221465416
932568096,221465417
932568097,221465418
932568098,221465419
932568099,221465420
932568100,221465421
932568101,221465422
932568102,221465423
932568103,221465424
932568104,221465425
932568105,221465426
932568106,221465427
932568107,221465428
932568108,221465429
932568109,221465430
932568110,221465431
932568111,221465432
932568112,221465433
932568113,221465434
932568114,221465435
932568115,221465436
932568116,221465437
932568117,221465438
932568118,221465439
932568119,221465440
932568120,221465441
932568121,221465442
932568122,221465443
932568123,221465444
932568124,221465445
932568125,221465446
932568126,221465447
932568127,221465448
932568128,221465449
932568129,221465450
932568130,221465451
932568131,221465452
932568132,221465453
932568133,221465454
932568134,221465455
932568135,221465456
932568136,221465457
932568137,221465458
932568138,221465459
932568139,221465460
932568140,221465461
932568141,221465462
932568142,221465463
932568143,221465464
932568144,221465465
932568145,221465466
932568146,221465467
932568147,221465468
932568148,221465469
932568149,221465470
932568150,221465471
932568151,221465472
932568152,221465473
932568153,221465474
932568154,221465475
932568155,221465476
932568156,221465477
932568157,221465478
932568158,221465479
932568159,221465480
932568160,221465481
932568161,221465482
932568162,221465483
932568163,221465484
932568164,221465485
932568165,221465486
932568166,221465487
932568167,221465488
932568168,221465489
932568169,221465490
932568170,221465491
932568171,221465492
932568172,221465493
932568173,221465494
932568174,221465495
932568175,221465496
932568176,221465497
932568177,221465498
932568178,221465499
932568179,221465500
932568180,221465501
932568181,221465502
932568182,221465503
932568183,221465504
932568184,221465505
932568185,221465506
932568186,221465507
932568187,221465508
932568188,221465509
932568189,221465510
932568190,221465511
932568191,221465512
932568192,221465513
932568193,221465514
932568194,221465515
932568195,221465516
932568196,221465517
932568197,221465518
932568198,221465519
932568199,221465520
932568200,221465521
932568201,221465522
932568202,221465523
932568203,221465524
932568204,221465525
932568205,221465526
932568206,221465527
932568207,221465528
932568208,221465529
932568209,221465530
932568210,221465531
932568211,221465532
932568212,221465533
932568213,221465534
932568214,221465535
932568215,221465536
932568216,221465537
932568217,221465538
932568218,221465539
932568219,221465540
932568220,221465541
932568221,221465542
932568222,221465543
932568223,221465544
932568224,221465545
932568225,221465546
932568226,221465547
932568227,221465548
932568228,221465549
932568229,221465550
932568230,221465551
932568231,221465552
932568232,221465553
932568233,221465554
932568234,221465555
932568235,221465556
932568236,221465557
932568237,221465558
932568238,221465559
932568239,221465560
932568240,221465561
932568241,221465562
932568242,221465563
932568243,221465564
932568244,221465565
932568245,221465566
932568246,221465567
932568247,221465568
932568248,221465569
932568249,221465570
932568250,221465571
932568251,221465572
932568252,221465573
932568253,221465574
932568254,221465575
932568255,221465576
932568256,221465577
932568257,221465578
932568258,221465579
932568259,221465580
932568260,221465581
932568261,221465582
932568262,221465583
932568263,221465584
932568264,221465585
932568265,221465586
932568266,221465587
932568267,221465588
932568268,221465589
932568269,221465590
932568270,221465591
932568271,221465592
932568272,221465593
932568273,221465594
932568274,221465595
932568275,221465596
932568276,221465597
932568277,221465598
932568278,221465599
932568279,221465600
932568280,221465601
932568281,221465602
932568282,221465603
932568283,221465604
932568284,221465605
932568285,221465606
932568286,221465607
932568287,221465608
932568288,221465609
932568289,221465610
932568290,221465611
932568291,221465612
932568292,221465613
932568293,221465614
932568294,221465615
932568295,221465616
932568296,221465617
932568297,221465618
932568298,221465619
932568299,221465620
932568300,221465621
932568301,221465622
932568302,221465623
932568303,221465624
932568304,221465625
932568305,221465626
932568306,221465627
932568307,221465628
932568308,221465629
932568309,221465630
932568310,221465631
932568311,221465632
932568312,221465633
932568313,221465634
932568314,221465635
932568315,221465636
932568316,221465637
932568317,221465638
932568318,221465639
932568319,221465640
932568320,221465641
932568321,221465642
932568322,221465643
932568323,221465644
932568324,221465645
932568325,221465646
932568326,221465647
932568327,221465648
932568328,221465649
932568329,221465650
932568330,221465651
932568331,221465652
932568332,221465653
932568333,221465654
932568334,221465655
932568335,221465656
932568336,221465657
932568337,221465658
932568338,221465659
932568339,221465660
932568340,221465661
932568341,221465662
932568342,221465663
932568343,221465664
932568344,221465665
932568345,221465666
932568346,221465667
932568347,221465668
932568348,221465669
932568349,221465670
932568350,221465671
932568351,221465672
932568352,221465673
932568353,221465674
932568354,221465675
932568355,221465676
932568356,221465677
932568357,221465678
932568358,221465679
932568359,221465680
932568360,221465681
932568361,221465682
932568362,221465683
932568363,221465684
932568364,221465685
932568365,221465686
932568366,221465687
932568367,221465688
932568368,221465689
932568369,221465690
932568370,221465691
932568371,221465692
932568372,221465693
932568373,221465694
932568374,221465695
932568375,221465696
932568376,221465697
932568377,221465698
932568378,221465699
932568379,221465700
932568380,221465701
932568381,221465702
932568382,221465703
932568383,221465704
932568384,221465705
932568385,221465706
932568386,221465707
932568387,221465708
932568388,221465709
932568389,221465710
932568390,221465711
932568391,221465712
932568392,221465713
932568393,221465714
932568394,221465715
932568395,221465716
932568396,221465717
932568397,221465718
932568398,221465719
932568399,221465720
932568400,221465721
932568401,221465722
932568402,221465723
932568403,221465724
932568404,221465725
932568405,221465726
932568406,221465727
932568407,221465728
932568408,221465729
932568409,221465730
932568410,221465731
932568411,221465732
932568412,221465733
932568413,221465734
932568414,221465735
932568415,221465736
932568416,221465737
932568417,221465738
932568418,221465739
932568419,221465740
932568420,221465741
932568421,221465742
932568422,221465743
932568423,221465744
932568424,221465745
932568425,221465746
932568426,221465747
932568427,221465748
932568428,221465749
932568429,221465750
932568430,221465751
932568431,221465752
932568432,221465753
932568433,221465754
932568434,221465755
932568435,221465756
932568436,221465757
932568437,221465758
932568438,221465759
932568439,221465760
932568440,221465761
932568441,221465762
932568442,221465763
932568443,221465764
932568444,221465765
932568445,221465766
932568446,221465767
932568447,221465768
932568448,221465769
932568449,221465770
932568450,221465771
932568451,221465772
932568452,221465773
932568453,221465774
932568454,221465775
932568455,221465776
932568456,221465777
932568457,221465778
932568458,221465779
932568459,221465780
932568460,221465781
932568461,221465782
932568462,221465783
932568463,221465784
932568464,221465785
932568465,221465786
932568466,221465787
932568467,221465788
932568468,221465789
932568469,221465790
932568470,221465791
932568471,221465792
932568472,221465793
932568473,221465794
932568474,221465795
932568475,221465796
932568476,221465797
932568477,221465798
932568478,221465799
932568479,221465800
932568480,221465801
932568481,221465802
932568482,221465803
932568483,221465804
932568484,221465805
932568485,221465806
932568486,221465807
932568487,221465808
932568488,221465809
932568489,221465810
932568490,221465811
932568491,221465812
932568492,221465813
932568493,221465814
932568494,221465815
932568495,221465816
932568496,221465817
932568497,221465818
932568498,221465819
932568499,221465820
932568500,221465821
932568501,221465822
932568502,221465823
932568503,221465824
932568504,221465825
932568505,221465826
932568506,221465827
932568507,221465828
932568508,221465829
932568509,221465830
932568510,221465831
932568511,221465832
932568512,221465833
932568513,221465834
932568514,221465835
932568515,221465836
932568516,221465837
932568517,221465838
932568518,221465839
932568519,221465840
932568520,221465841
932568521,221465842
932568522,221465843
932568523,221465844
932568524,221465845
932568525,221465846
932568526,221465847
932568527,221465848
932568528,221465849
932568529,221465850
932568530,221465851
932568531,221465852
932568532,221465853
932568533,221465854
932568534,221465855
932568535,221465856
932568536,221465857
932568537,221465858
932568538,221465859
932568539,221465860
932568540,221465861
932568541,221465862
932568542,221465863
932568543,221465864
932568544,221465865
932568545,221465866
932568546,221465867
932568547,221465868
932568548,221465869
932568549,221465870
932568550,221465871
932568551,221465872
932568552,221465873
932568553,221465874
932568554,221465875
932568555,221465876
932568556,221465877
932568557,221465878
932568558,221465879
932568559,221465880
932568560,221465881
932568561,221465882
932568562,221465883
932568563,221465884
932568564,221465885
932568565,221465886
932568566,221465887
932568567,221465888
932568568,221465889
932568569,221465890
932568570,221465891
932568571,221465892
932568572,221465893
932568573,221465894
932568574,221465895
932568575,221465896
932568576,221465897
932568577,221465898
932568578,221465899
932568579,221465900
932568580,221465901
932568581,221465902
932568582,221465903
932568583,221465904
932568584,221465905
932568585,221465906
932568586,221465907
932568587,221465908
932568588,221465909
932568589,221465910
932568590,221465911
932568591,221465912
932568592,221465913
932568593,221465914
932568594,221465915
932568595,221465916
932568596,221465917
932568597,221465918
932568598,221465919
932568599,221465920
932568600,221465921
932568601,221465922
932568602,221465923
932568603,221465924
932568604,221465925
932568605,221465926
932568606,221465927
932568607,221465928
932568608,221465929
932568609,221465930
932568610,221465931
932568611,221465932
932568612,221465933
932568613,221465934
932568614,221465935
932568615,221465936
932568616,221465937
932568617,221465938
932568618,221465939
932568619,221465940
932568620,221465941
932568621,221465942
932568622,221465943
932568623,221465944
932568624,221465945
932568625,221465946
932568626,221465947
932568627,221465948
932568628,221465949
932568629,221465950
932568630,221465951
932568631,221465952
932568632,221465953
932568633,221465954
932568634,221465955
932568635,221465956
932568636,221465957
932568637,221465958
932568638,221465959
932568639,221465960
932568640,221465961
932568641,221465962
932568642,221465963
932568643,221465964
932568644,221465965
932568645,221465966
932568646,221465967
932568647,221465968
932568648,221465969
932568649,221465970
932568650,221465971
932568651,221465972
932568652,221465973
932568653,221465974
932568654,221465975
932568655,221465976
932568656,221465977
932568657,221465978
932568658,221465979
932568659,221465980
932568660,221465981
932568661,221465982
932568662,221465983
932568663,221465984
932568664,221465985
932568665,221465986
932568666,221465987
932568667,221465988
932568668,221465989
932568669,221465990
932568670,221465991
932568671,221465992
932568672,221465993
932568673,221465994
932568674,221465995
932568675,221465996
932568676,221465997
932568677,221465998
932568678,221465999
932568679,221466000
932568680,221466001
932568681,221466002
932568682,221466003
932568683,221466004
932568684,221466005
932568685,221466006
932568686,221466007
932568687,221466008
932568688,221466009
932568689,221466010
932568690,221466011
932568691,221466012
932568692,221466013
932568693,221466014
932568694,221466015
932568695,221466016
932568696,221466017
932568697,221466018
932568698,221466019
932568699,221466020
932568700,221466021
932568701,221466022
932568702,221466023
932568703,221466024
932568704,221466025
932568705,221466026
932568706,221466027
932568707,221466028
932568708,221466029
932568709,221466030
932568710,221466031
932568711,221466032
932568712,221466033
932568713,221466034
932568714,221466035
932568715,221466036
932568716,221466037
932568717,221466038
932568718,221466039
932568719,221466040
932568720,221466041
932568721,221466042
932568722,221466043
932568723,221466044
932568724,221466045
932568725,221466046
932568726,221466047
932568727,221466048
932568728,221466049
932568729,221466050
932568730,221466051
932568731,221466052
932568732,221466053
932568733,221466054
932568734,221466055
932568735,221466056
932568736,221466057
932568737,221466058
932568738,221466059
932568739,221466060
932568740,221466061
932568741,221466062
932568742,221466063
932568743,221466064
932568744,221466065
932568745,221466066
932568746,221466067
932568747,221466068
932568748,221466069
932568749,221466070
932568750,221466071
932568751,221466072
932568752,221466073
932568753,221466074
932568754,221466075
932568755,221466076
932568756,221466077
932568757,221466078
932568758,221466079
932568759,221466080
932568760,221466081
932568761,221466082
932568762,221466083
932568763,221466084
932568764,221466085
932568765,221466086
932568766,221466087
932568767,221466088
932568768,221466089
932568769,221466090
932568770,221466091
932568771,221466092
932568772,221466093
932568773,221466094
932568774,221466095
932568775,221466096
932568776,221466097
932568777,221466098
932568778,221466099
932568779,221466100
932568780,221466101
932568781,221466102
932568782,221466103
932568783,221466104
932568784,221466105
932568785,221466106
932568786,221466107
932568787,221466108
932568788,221466109
932568789,221466110
932568790,221466111
932568791,221466112
932568792,221466113
932568793,221466114
932568794,221466115
932568795,221466116
932568796,221466117
932568797,221466118
932568798,221466119
932568799,221466120
932568800,221466121
932568801,221466122
932568802,221466123
932568803,221466124
932568804,221466125
932568805,221466126
932568806,221466127
932568807,221466128
932568808,221466129
932568809,221466130
932568810,221466131
932568811,221466132
932568812,221466133
932568813,221466134
932568814,221466135
932568815,221466136
932568816,221466137
932568817,221466138
932568818,221466139
932568819,221466140
932568820,221466141
932568821,221466142
932568822,221466143
932568823,221466144
932568824,221466145
932568825,221466146
932568826,221466147
932568827,221466148
932568828,221466149
932568829,221466150
932568830,221466151
932568831,221466152
932568832,221466153
932568833,221466154
932568834,221466155
932568835,221466156
932568836,221466157
932568837,221466158
932568838,221466159
932568839,221466160
932568840,221466161
932568841,221466162
932568842,221466163
932568843,221466164
932568844,221466165
932568845,221466166
932568846,221466167
932568847,221466168
932568848,221466169
932568849,221466170
932568850,221466171
932568851,221466172
932568852,221466173
932568853,221466174
932568854,221466175
932568855,221466176
932568856,221466177
932568857,221466178
932568858,221466179
932568859,221466180
932568860,221466181
932568861,221466182
932568862,221466183
932568863,221466184
932568864,221466185
932568865,221466186
932568866,221466187
932568867,221466188
932568868,221466189
932568869,221466190
932568870,221466191
932568871,221466192
932568872,221466193
932568873,221466194
932568874,221466195
932568875,221466196
932568876,221466197
932568877,221466198
932568878,221466199
932568879,221466200
932568880,221466201
932568881,221466202
932568882,221466203
932568883,221466204
932568884,221466205
932568885,221466206
932568886,221466207
932568887,221466208
932568888,221466209
932568889,221466210
932568890,221466211
932568891,221466212
932568892,221466213
932568893,221466214
932568894,221466215
932568895,221466216
932568896,221466217
932568897,221466218
932568898,221466219
932568899,221466220
932568900,221466221
932568901,221466222
932568902,221466223
932568903,221466224
932568904,221466225
932568905,221466226
932568906,221466227
932568907,221466228
932568908,221466229
932568909,221466230
932568910,221466231
932568911,221466232
932568912,221466233
932568913,221466234
932568914,221466235
932568915,221466236
932568916,221466237
932568917,221466238
932568918,221466239
932568919,221466240
932568920,221466241
932568921,221466242
932568922,221466243
932568923,221466244
932568924,221466245
932568925,221466246
932568926,221466247
932568927,221466248
932568928,221466249
932568929,221466250
932568930,221466251
932568931,221466252
932568932,221466253
932568933,221466254
932568934,221466255
932568935,221466256
932568936,221466257
932568937,221466258
932568938,221466259
932568939,221466260
932568940,221466261
932568941,221466262
932568942,221466263
932568943,221466264
932568944,221466265
932568945,221466266
932568946,221466267
932568947,221466268
932568948,221466269
932568949,221466270
932568950,221466271
932568951,221466272
932568952,221466273
932568953,221466274
932568954,221466275
932568955,221466276
932568956,221466277
932568957,221466278
932568958,221466279
932568959,221466280
932568960,221466281
932568961,221466282
932568962,221466283
932568963,221466284
932568964,221466285
932568965,221466286
932568966,221466287
932568967,221466288
932568968,221466289
932568969,221466290
932568970,221466291
932568971,221466292
932568972,221466293
932568973,221466294
932568974,221466295
932568975,221466296
932568976,221466297
932568977,221466298
932568978,221466299
932568979,221466300
932568980,221466301
932568981,221466302
932568982,221466303
932568983,221466304
932568984,221466305
932568985,221466306
932568986,221466307
932568987,221466308
932568988,221466309
932568989,221466310
932568990,221466311
932568991,221466312
932568992,221466313
932568993,221466314
932568994,221466315
932568995,221466316
932568996,221466317
932568997,221466318
932568998,221466319
932568999,221466320
932569000,221466321
932569001,221466322
932569002,221466323
932569003,221466324
932569004,221466325
932569005,221466326
932569006,221466327
932569007,221466328
932569008,221466329
932569009,221466330
932569010,221466331
932569011,221466332
932569012,221466333
932569013,221466334
932569014,221466335
932569015,221466336
932569016,221466337
932569017,221466338
932569018,221466339
932569019,221466340
932569020,221466341
932569021,221466342
932569022,221466343
932569023,221466344
932569024,221466345
932569025,221466346
932569026,221466347
932569027,221466348
932569028,221466349
932569029,221466350
932569030,221466351
932569031,221466352
932569032,221466353
932569033,221466354
932569034,221466355
932569035,221466356
932569036,221466357
932569037,221466358
932569038,221466359
932569039,221466360
932569040,221466361
932569041,221466362
932569042,221466363
932569043,221466364
932569044,221466365
932569045,221466366
932569046,221466367
932569047,221466368
932569048,221466369
932569049,221466370
932569050,221466371
932569051,221466372
932569052,221466373
932569053,221466374
932569054,221466375
932569055,221466376
932569056,221466377
932569057,221466378
932569058,221466379
932569059,221466380
932569060,221466381
932569061,221466382
932569062,221466383
932569063,221466384
932569064,221466385
932569065,221466386
932569066,221466387
932569067,221466388
932569068,221466389
932569069,221466390
932569070,221466391
932569071,221466392
932569072,221466393
932569073,221466394
932569074,221466395
932569075,221466396
932569076,221466397
932569077,221466398
932569078,221466399
932569079,221466400
932569080,221466401
932569081,221466402
932569082,221466403
932569083,221466404
932569084,221466405
932569085,221466406
932569086,221466407
932569087,221466408
932569088,221466409
932569089,221466410
932569090,221466411
932569091,221466412
932569092,221466413
932569093,221466414
932569094,221466415
932569095,221466416
932569096,221466417
932569097,221466418
932569098,221466419
932569099,221466420
932569100,221466421
932569101,221466422
932569102,221466423
932569103,221466424
932569104,221466425
932569105,221466426
932569106,221466427
932569107,221466428
932569108,221466429
932569109,221466430
932569110,221466431
932569111,221466432
932569112,221466433
932569113,221466434
932569114,221466435
932569115,221466436
932569116,221466437
932569117,221466438
932569118,221466439
932569119,221466440
932569120,221466441
932569121,221466442
932569122,221466443
932569123,221466444
932569124,221466445
932569125,221466446
932569126,221466447
932569127,221466448
932569128,221466449
932569129,221466450
932569130,221466451
932569131,221466452
932569132,221466453
932569133,221466454
932569134,221466455
932569135,221466456
932569136,221466457
932569137,221466458
932569138,221466459
932569139,221466460
932569140,221466461
932569141,221466462
932569142,221466463
932569143,221466464
932569144,221466465
932569145,221466466
932569146,221466467
932569147,221466468
932569148,221466469
932569149,221466470
932569150,221466471
932569151,221466472
932569152,221466473
932569153,221466474
932569154,221466475
932569155,221466476
932569156,221466477
932569157,221466478
932569158,221466479
932569159,221466480
932569160,221466481
932569161,221466482
932569162,221466483
932569163,221466484
932569164,221466485
932569165,221466486
932569166,221466487
932569167,221466488
932569168,221466489
932569169,221466490
932569170,221466491
932569171,221466492
932569172,221466493
932569173,221466494
932569174,221466495
932569175,221466496
932569176,221466497
932569177,221466498
932569178,221466499
932569179,221466500
932569180,221466501
932569181,221466502
932569182,221466503
932569183,221466504
932569184,221466505
932569185,221466506
932569186,221466507
932569187,221466508
932569188,221466509
932569189,221466510
932569190,221466511
932569191,221466512
932569192,221466513
932569193,221466514
932569194,221466515
932569195,221466516
932569196,221466517
932569197,221466518
932569198,221466519
932569199,221466520
932569200,221466521
932569201,221466522
932569202,221466523
932569203,221466524
932569204,221466525
932569205,221466526
932569206,221466527
932569207,221466528
932569208,221466529
932569209,221466530
932569210,221466531
932569211,221466532
932569212,221466533
932569213,221466534
932569214,221466535
932569215,221466536
932569216,221466537
932569217,221466538
932569218,221466539
932569219,221466540
932569220,221466541
932569221,221466542
932569222,221466543
932569223,221466544
932569224,221466545
932569225,221466546
932569226,221466547
932569227,221466548
932569228,221466549
932569229,221466550
932569230,221466551
932569231,221466552
932569232,221466553
932569233,221466554
932569234,221466555
932569235,221466556
932569236,221466557
932569237,221466558
932569238,221466559
932569239,221466560
932569240,221466561
932569241,221466562
932569242,221466563
932569243,221466564
932569244,221466565
932569245,221466566
932569246,221466567
932569247,221466568
932569248,221466569
932569249,221466570
932569250,221466571
932569251,221466572
932569252,221466573
932569253,221466574
932569254,221466575
932569255,221466576
932569256,221466577
932569257,221466578
932569258,221466579
932569259,221466580
932569260,221466581
932569261,221466582
932569262,221466583
932569263,221466584
932569264,221466585
932569265,221466586
932569266,221466587
932569267,221466588
932569268,221466589
932569269,221466590
932569270,221466591
932569271,221466592
932569272,221466593
932569273,221466594
932569274,221466595
932569275,221466596
932569276,221466597
932569277,221466598
932569278,221466599
932569279,221466600
932569280,221466601
932569281,221466602
932569282,221466603
932569283,221466604
932569284,221466605
932569285,221466606
932569286,221466607
932569287,221466608
932569288,221466609
932569289,221466610
932569290,221466611
932569291,221466612
932569292,221466613
932569293,221466614
932569294,221466615
932569295,221466616
932569296,221466617
932569297,221466618
932569298,221466619
932569299,221466620
932569300,221466621
932569301,221466622
932569302,221466623
932569303,221466624
932569304,221466625
932569305,221466626
932569306,221466627
932569307,221466628
932569308,221466629
932569309,221466630
932569310,221466631
932569311,221466632
932569312,221466633
932569313,221466634
932569314,221466635
932569315,221466636
932569316,221466637
932569317,221466638
932569318,221466639
932569319,221466640
932569320,221466641
932569321,221466642
932569322,221466643
932569323,221466644
932569324,221466645
932569325,221466646
932569326,221466647
932569327,221466648
932569328,221466649
932569329,221466650
932569330,221466651
932569331,221466652
932569332,221466653
932569333,221466654
932569334,221466655
932569335,221466656
932569336,221466657
932569337,221466658
932569338,221466659
932569339,221466660
932569340,221466661
932569341,221466662
932569342,221466663
932569343,221466664
932569344,221466665
932569345,221466666
932569346,221466667
932569347,221466668
932569348,221466669
932569349,221466670
932569350,221466671
932569351,221466672
932569352,221466673
932569353,221466674
932569354,221466675
932569355,221466676
932569356,221466677
932569357,221466678
932569358,221466679
932569359,221466680
932569360,221466681
932569361,221466682
932569362,221466683
932569363,221466684
932569364,221466685
932569365,221466686
932569366,221466687
932569367,221466688
932569368,221466689
932569369,221466690
932569370,221466691
932569371,221466692
932569372,221466693
932569373,221466694
932569374,221466695
932569375,221466696
932569376,221466697
932569377,221466698
932569378,221466699
932569379,221466700
932569380,221466701
932569381,221466702
932569382,221466703
932569383,221466704
932569384,221466705
932569385,221466706
932569386,221466707
932569387,221466708
932569388,221466709
932569389,221466710
932569390,221466711
932569391,221466712
932569392,221466713
932569393,221466714
932569394,221466715
932569395,221466716
932569396,221466717
932569397,221466718
932569398,221466719
932569399,221466720
932569400,221466721
932569401,221466722
932569402,221466723
932569403,221466724
932569404,221466725
932569405,221466726
932569406,221466727
932569407,221466728
932569408,221466729
932569409,221466730
932569410,221466731
932569411,221466732
932569412,221466733
932569413,221466734
932569414,221466735
932569415,221466736
932569416,221466737
932569417,221466738
932569418,221466739
932569419,221466740
932569420,221466741
932569421,221466742
932569422,221466743
932569423,221466744
932569424,221466745
932569425,221466746
932569426,221466747
932569427,221466748
932569428,221466749
932569429,221466750
932569430,221466751
932569431,221466752
932569432,221466753
932569433,221466754
932569434,221466755
932569435,221466756
932569436,221466757
932569437,221466758
932569438,221466759
932569439,221466760
932569440,221466761
932569441,221466762
932569442,221466763
932569443,221466764
932569444,221466765
932569445,221466766
932569446,221466767
932569447,221466768
932569448,221466769
932569449,221466770
932569450,221466771
932569451,221466772
932569452,221466773
932569453,221466774
932569454,221466775
932569455,221466776
932569456,221466777
932569457,221466778
932569458,221466779
932569459,221466780
932569460,221466781
932569461,221466782
932569462,221466783
932569463,221466784
932569464,221466785
932569465,221466786
932569466,221466787
932569467,221466788
932569468,221466789
932569469,221466790
932569470,221466791
932569471,221466792
932569472,221466793
932569473,221466794
932569474,221466795
932569475,221466796
932569476,221466797
932569477,221466798
932569478,221466799
932569479,221466800
932569480,221466801
932569481,221466802
932569482,221466803
932569483,221466804
932569484,221466805
932569485,221466806
932569486,221466807
932569487,221466808
932569488,221466809
932569489,221466810
932569490,221466811
932569491,221466812
932569492,221466813
932569493,221466814
932569494,221466815
932569495,221466816
932569496,221466817
932569497,221466818
932569498,221466819
932569499,221466820
932569500,221466821
932569501,221466822
932569502,221466823
932569503,221466824
932569504,221466825
932569505,221466826
932569506,221466827
932569507,221466828
932569508,221466829
932569509,221466830
932569510,221466831
932569511,221466832
932569512,221466833
932569513,221466834
932569514,221466835
932569515,221466836
932569516,221466837
932569517,221466838
932569518,221466839
932569519,221466840
932569520,221466841
932569521,221466842
932569522,221466843
932569523,221466844
932569524,221466845
932569525,221466846
932569526,221466847
932569527,221466848
932569528,221466849
932569529,221466850
932569530,221466851
932569531,221466852
932569532,221466853
932569533,221466854
932569534,221466855
932569535,221466856
932569536,221466857
932569537,221466858
932569538,221466859
932569539,221466860
932569540,221466861
932569541,221466862
932569542,221466863
932569543,221466864
932569544,221466865
932569545,221466866
932569546,221466867
932569547,221466868
932569548,221466869
932569549,221466870
932569550,221466871
932569551,221466872
932569552,221466873
932569553,221466874
932569554,221466875
932569555,221466876
932569556,221466877
932569557,221466878
932569558,221466879
932569559,221466880
932569560,221466881
932569561,221466882
932569562,221466883
932569563,221466884
932569564,221466885
932569565,221466886
932569566,221466887
932569567,221466888
932569568,221466889
932569569,221466890
932569570,221466891
932569571,221466892
932569572,221466893
932569573,221466894
932569574,221466895
932569575,221466896
932569576,221466897
932569577,221466898
932569578,221466899
932569579,221466900
932569580,221466901
932569581,221466902
932569582,221466903
932569583,221466904
932569584,221466905
932569585,221466906
932569586,221466907
932569587,221466908
932569588,221466909
932569589,221466910
932569590,221466911
932569591,221466912
932569592,221466913
932569593,221466914
932569594,221466915
932569595,221466916
932569596,221466917
932569597,221466918
932569598,221466919
932569599,221466920
932569600,221466921
932569601,221466922
932569602,221466923
932569603,221466924
932569604,221466925
932569605,221466926
932569606,221466927
932569607,221466928
932569608,221466929
932569609,221466930
932569610,221466931
932569611,221466932
932569612,221466933
932569613,221466934
932569614,221466935
932569615,221466936
932569616,221466937
932569617,221466938
932569618,221466939
932569619,221466940
932569620,221466941
932569621,221466942
932569622,221466943
932569623,221466944
932569624,221466945
932569625,221466946
932569626,221466947
932569627,221466948
932569628,221466949
932569629,221466950
932569630,221466951
932569631,221466952
932569632,221466953
932569633,221466954
932569634,221466955
932569635,221466956
932569636,221466957
932569637,221466958
932569638,221466959
932569639,221466960
932569640,221466961
932569641,221466962
932569642,221466963
932569643,221466964
932569644,221466965
932569645,221466966
932569646,221466967
932569647,221466968
932569648,221466969
932569649,221466970
932569650,221466971
932569651,221466972
932569652,221466973
932569653,221466974
932569654,221466975
932569655,221466976
932569656,221466977
932569657,221466978
932569658,221466979
932569659,221466980
932569660,221466981
932569661,221466982
932569662,221466983
932569663,221466984
932569664,221466985
932569665,221466986
932569666,221466987
932569667,221466988
932569668,221466989
932569669,221466990
932569670,221466991
932569671,221466992
932569672,221466993
932569673,221466994
932569674,221466995
932569675,221466996
932569676,221466997
932569677,221466998
932569678,221466999
932569679,221467000
932569680,221467001
932569681,221467002
932569682,221467003
932569683,221467004
932569684,221467005
932569685,221467006
932569686,221467007
932569687,221467008
932569688,221467009
932569689,221467010
932569690,221467011
932569691,221467012
932569692,221467013
932569693,221467014
932569694,221467015
932569695,221467016
932569696,221467017
932569697,221467018
932569698,221467019
932569699,221467020
932569700,221467021
932569701,221467022
932569702,221467023
932569703,221467024
932569704,221467025
932569705,221467026
932569706,221467027
932569707,221467028
932569708,221467029
932569709,221467030
932569710,221467031
932569711,221467032
932569712,221467033
932569713,221467034
932569714,221467035
932569715,221467036
932569716,221467037
932569717,221467038
932569718,221467039
932569719,221467040
932569720,221467041
932569721,221467042
932569722,221467043
932569723,221467044
932569724,221467045
932569725,221467046
932569726,221467047
932569727,221467048
932569728,221467049
932569729,221467050
932569730,221467051
932569731,221467052
932569732,221467053
932569733,221467054
932569734,221467055
932569735,221467056
932569736,221467057
932569737,221467058
932569738,221467059
932569739,221467060
932569740,221467061
932569741,221467062
932569742,221467063
932569743,221467064
932569744,221467065
932569745,221467066
932569746,221467067
932569747,221467068
932569748,221467069
932569749,221467070
932569750,221467071
932569751,221467072
932569752,221467073
932569753,221467074
932569754,221467075
932569755,221467076
932569756,221467077
932569757,221467078
932569758,221467079
932569759,221467080
932569760,221467081
932569761,221467082
932569762,221467083
932569763,221467084
932569764,221467085
932569765,221467086
932569766,221467087
932569767,221467088
932569768,221467089
932569769,221467090
932569770,221467091
932569771,221467092
932569772,221467093
932569773,221467094
932569774,221467095
932569775,221467096
932569776,221467097
932569777,221467098
932569778,221467099
932569779,221467100
932569780,221467101
932569781,221467102
932569782,221467103
932569783,221467104
932569784,221467105
932569785,221467106
932569786,221467107
932569787,221467108
932569788,221467109
932569789,221467110
932569790,221467111
932569791,221467112
932569792,221467113
932569793,221467114
932569794,221467115
932569795,221467116
932569796,221467117
932569797,221467118
932569798,221467119
932569799,221467120
932569800,221467121
932569801,221467122
932569802,221467123
932569803,221467124
932569804,221467125
932569805,221467126
932569806,221467127
932569807,221467128
932569808,221467129
932569809,221467130
932569810,221467131
932569811,221467132
932569812,221467133
932569813,221467134
932569814,221467135
932569815,221467136
932569816,221467137
932569817,221467138
932569818,221467139
932569819,221467140
932569820,221467141
932569821,221467142
